impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, East North Central - RNA","Transport, intercity bus, diesel powered",p*km,0.00052565,5.5432e-05,0.052408,0.050848,1.1658e-10,2.0687e-08,2.6303e-05,1.1866e-10,0.018415
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Hawaii - RNA","Transport, intercity bus, diesel powered",p*km,0.00048456,5.3812e-05,0.054724,0.053094,1.2173e-10,2.1601e-08,2.6854e-05,1.2391e-10,0.016979
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Northeast - RNA","Transport, intercity bus, diesel powered",p*km,0.00053331,5.64e-05,0.053549,0.051957,1.1911e-10,2.1137e-08,2.7108e-05,1.2124e-10,0.018685
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Northwest - RNA","Transport, intercity bus, diesel powered",p*km,0.00053296,5.5878e-05,0.052368,0.050812,1.1649e-10,2.0671e-08,2.64e-05,1.1857e-10,0.01867
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, South - RNA","Transport, intercity bus, diesel powered",p*km,0.00049794,5.4295e-05,0.053863,0.052257,1.1981e-10,2.1261e-08,2.611e-05,1.2195e-10,0.017445
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Southeast - RNA","Transport, intercity bus, diesel powered",p*km,0.00050206,5.468e-05,0.054156,0.052545,1.2046e-10,2.1377e-08,2.644e-05,1.2262e-10,0.01759
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, Southwest - RNA","Transport, intercity bus, diesel powered",p*km,0.00054196,5.6985e-05,0.053637,0.052037,1.1931e-10,2.1172e-08,2.6563e-05,1.2144e-10,0.018985
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, West - RNA","Transport, intercity bus, diesel powered",p*km,0.00053637,5.7271e-05,0.055101,0.05346,1.2256e-10,2.175e-08,2.7867e-05,1.2476e-10,0.018805
48-49: Transportation and Warehousing/4852: Interurban and Rural Bus Transportation,"Transport, intercity bus, diesel powered, West North Central - RNA","Transport, intercity bus, diesel powered",p*km,0.00052247,5.4797e-05,0.051382,0.049844,1.1429e-10,2.0282e-08,2.5241e-05,1.1634e-10,0.018301
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered - RNA","Transport, school bus, diesel powered",p*km,0.00013721,1.5021e-05,0.014983,0.014412,3.3327e-11,5.9141e-09,7.0223e-06,3.3924e-11,0.0048177
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Alaska - RNA","Transport, school bus, diesel powered",p*km,0.0001522,1.5871e-05,0.014751,0.014351,3.2812e-11,5.8227e-09,7.0542e-06,3.3399e-11,0.0053455
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Central - RNA","Transport, school bus, diesel powered",p*km,0.00013863,1.5082e-05,0.014915,0.014494,3.3177e-11,5.8875e-09,7.0092e-06,3.3771e-11,0.0048678
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, East North Central - RNA","Transport, school bus, diesel powered",p*km,0.0001406,1.5073e-05,0.0146,0.014188,3.2475e-11,5.7629e-09,6.9664e-06,3.3056e-11,0.0049379
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Hawaii - RNA","Transport, school bus, diesel powered",p*km,0.00012095,1.4033e-05,0.015078,0.014644,3.354e-11,5.9518e-09,7.0061e-06,3.414e-11,0.0042462
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Northeast - RNA","Transport, school bus, diesel powered",p*km,0.00014317,1.5431e-05,0.015061,0.014636,3.3501e-11,5.945e-09,7.2186e-06,3.41e-11,0.0050285
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Northwest - RNA","Transport, school bus, diesel powered",p*km,0.00014259,1.5256e-05,0.014736,0.01432,3.2778e-11,5.8168e-09,7.0561e-06,3.3365e-11,0.0050064
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, South - RNA","Transport, school bus, diesel powered",p*km,0.00012952,1.4579e-05,0.01509,0.014657,3.3565e-11,5.9563e-09,6.9167e-06,3.4166e-11,0.0045471
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Southeast - RNA","Transport, school bus, diesel powered",p*km,0.00013035,1.4631e-05,0.015087,0.014656,3.3559e-11,5.9553e-09,6.9488e-06,3.416e-11,0.0045763
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, Southwest - RNA","Transport, school bus, diesel powered",p*km,0.00014503,1.563e-05,0.015255,0.014819,3.3932e-11,6.0214e-09,7.107e-06,3.4539e-11,0.005091
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, West - RNA","Transport, school bus, diesel powered",p*km,0.00014205,1.5663e-05,0.015762,0.015313,3.506e-11,6.2216e-09,7.4935e-06,3.5687e-11,0.0049913
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, diesel powered, West North Central - RNA","Transport, school bus, diesel powered",p*km,0.00014043,1.5011e-05,0.01448,0.014066,3.2208e-11,5.7156e-09,6.7556e-06,3.2785e-11,0.0049298
48-49: Transportation and Warehousing/4854: School and Employee Bus Transportation,"Transport, school bus, gasoline powered - RNA","Transport, school bus, gasoline powered",p*km,0.00012089,1.3647e-05,0.01434,0.014615,3.1887e-11,5.6604e-09,3.7436e-06,3.2216e-11,0.0045632
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, motor home, diesel powered - RNA","Transport, motor home, diesel powered",p*km,0.0069821,0.0007459,0.71873,0.69037,1.5987e-09,2.837e-07,0.00035601,1.6273e-09,0.24462
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, motor home, gasoline powered - RNA","Transport, motor home, gasoline powered",p*km,0.0011787,0.00016156,0.20794,0.20531,4.624e-10,8.2082e-08,2.8455e-05,4.6717e-10,0.042891
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, motorcycle, gasoline powered - RNA","Transport, motorcycle, gasoline powered",p*km,0.00072696,0.00015772,0.2671,0.26296,5.9397e-10,1.0544e-07,4.2099e-05,6.0009e-10,0.033125
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, passenger car, diesel powered - RNA","Transport, passenger car, diesel powered",p*km,0.000773,0.00014229,0.22068,0.21209,4.9087e-10,8.7108e-08,4.0039e-05,4.9966e-10,0.026988
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, passenger car, gasoline powered - RNA","Transport, passenger car, gasoline powered",p*km,0.00054267,0.00011418,0.19935,0.19153,4.4269e-10,7.87e-08,1.9595e-05,4.3165e-10,0.018777
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, passenger truck, diesel powered - RNA","Transport, passenger truck, diesel powered",p*km,0.0020453,0.0002677,0.32683,0.31427,7.2699e-10,1.2901e-07,0.00011144,7.4e-10,0.071619
48-49: Transportation and Warehousing/4859: Other Transit and Ground Passenger Transportation,"Transport, passenger truck, gasoline powered - RNA","Transport, passenger truck, gasoline powered",p*km,0.00088634,0.00015526,0.2371,0.23583,5.2725e-10,9.3593e-08,2.7931e-05,5.3269e-10,0.031567
48-49: Transportation and Warehousing/4862: Pipeline Transportation of Natural Gas,"Transport, pipeline, natural gas - RNA","Transport, pipeline, natural gas",t*km,4.0009e-05,2.4643e-06,0.0080207,0.14385,1.7378e-11,2.8936e-09,1.0082e-06,3.103e-12,0.0013388
48-49: Transportation and Warehousing/4869: Other Pipeline Transportation,"Transport, pipeline, unspecified petroleum products - RNA","Transport, pipeline, unspecified petroleum products",t*km,1.4423e-05,1.245e-06,0.35368,0.0069875,7.6125e-10,1.3994e-07,9.0868e-07,1.314e-10,0.00033114
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Aluminum recovery, transport, to plant - RNA","Aluminum recovery, transport, to plant",kg,5.1793e-05,1.7042e-05,0.021951,0.033249,5.0919e-11,8.6604e-09,2.3904e-06,6.933e-11,0.0018166
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Deposit containers, at collection - US","Deposit containers, at collection",kg,3.5984e-05,9.6549e-06,0.32463,0.023378,7.019e-10,1.2843e-07,2.2204e-06,1.5208e-10,0.0011122
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Deposit containers, at collection, California Refund Value, CRV - US","Deposit containers, at collection, California Refund Value, CRV",kg,0.00017085,5.3988e-05,0.38174,0.11023,8.3319e-10,1.5096e-07,8.1658e-06,3.324e-10,0.0058276
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Glass fiber, reinforced polymer; fine ground; from wind turbine; at site - US","Glass fiber, reinforced polymer",kg,6.8727e-05,5.9325e-06,1.6853,0.033296,3.6274e-09,6.6681e-07,4.3299e-06,6.2612e-10,0.0015779
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Mixed recyclables, at collection, commercial - US","Mixed recyclables, at collection, commercial",kg,0.00015787,5.2815e-05,0.068318,0.10391,1.5859e-10,2.6954e-08,7.3512e-06,2.1571e-10,0.005527
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Mixed recyclables, at collection, curbside, volume basis - US","Mixed recyclables, at collection, curbside, volume basis",m3,0.00011836,4.3616e-05,0.057646,0.087658,1.4026e-10,2.2768e-08,7.2186e-06,1.8196e-10,0.0041763
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Mixed recyclables, at collection, curbside, weight basis - US","Mixed recyclables, at collection, curbside, weight basis",kg,5.7822e-05,2.1308e-05,0.028162,0.042824,6.8521e-11,1.1123e-08,3.5265e-06,8.8894e-11,0.0020403
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Mixed recyclables, at collection, dropoff center - US","Mixed recyclables, at collection, dropoff center",kg,0.00052097,0.00010961,0.19138,0.18387,4.2498e-10,7.5552e-08,1.8811e-05,4.1439e-10,0.018026
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,Steel scrap recovery - US,Steel scrap recovery,kg,0.0003547,8.7774e-05,0.15575,0.15028,3.5091e-10,6.15e-08,1.3316e-05,3.4834e-10,0.012626
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered - RNA","Transport, refuse truck, diesel powered",t*km,0.001109,0.00012688,0.13403,0.12875,2.9814e-10,5.2906e-08,5.5547e-05,3.0347e-10,0.038844
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Alaska - RNA","Transport, refuse truck, diesel powered",t*km,0.0011618,0.00012834,0.1296,0.12586,2.8827e-10,5.1155e-08,5.4471e-05,2.9343e-10,0.040687
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Central - RNA","Transport, refuse truck, diesel powered",t*km,0.0011104,0.00012657,0.13311,0.12916,2.9607e-10,5.254e-08,5.519e-05,3.0137e-10,0.03889
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, East North Central - RNA","Transport, refuse truck, diesel powered",t*km,0.0011224,0.00012656,0.13129,0.12739,2.9204e-10,5.1824e-08,5.4997e-05,2.9726e-10,0.03931
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Hawaii - RNA","Transport, refuse truck, diesel powered",t*km,0.0010382,0.00012397,0.13776,0.13366,3.0643e-10,5.4378e-08,5.6603e-05,3.1191e-10,0.036367
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Northeast region - RNA","Transport, refuse truck, diesel powered",t*km,0.001143,0.00012927,0.1346,0.13061,2.994e-10,5.3131e-08,5.7138e-05,3.0476e-10,0.040035
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Northwest - RNA","Transport, refuse truck, diesel powered",t*km,0.0011375,0.00012751,0.13126,0.12736,2.9196e-10,5.1811e-08,5.5266e-05,2.9719e-10,0.039837
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, South - RNA","Transport, refuse truck, diesel powered",t*km,0.0010627,0.00012445,0.13522,0.1312,3.0078e-10,5.3376e-08,5.4666e-05,3.0617e-10,0.03722
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Southeast - RNA","Transport, refuse truck, diesel powered",t*km,0.0010725,0.00012546,0.13614,0.1321,3.0282e-10,5.3738e-08,5.5541e-05,3.0824e-10,0.037565
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, Southwest - RNA","Transport, refuse truck, diesel powered",t*km,0.0011575,0.00013022,0.13468,0.13067,2.9958e-10,5.3163e-08,5.574e-05,3.0494e-10,0.040536
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, West North Central - RNA","Transport, refuse truck, diesel powered",t*km,0.0011053,0.00012401,0.1278,0.12398,2.8428e-10,5.0447e-08,5.1861e-05,2.8936e-10,0.038704
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, diesel powered, West region - RNA","Transport, refuse truck, diesel powered",t*km,0.0011495,0.00013143,0.13861,0.13449,3.0831e-10,5.4712e-08,5.8892e-05,3.1383e-10,0.040296
56: Administrative and Support and Waste Management and Remediation Services/5621: Waste Collection,"Transport, refuse truck, gasoline powered - RNA","Transport, refuse truck, gasoline powered",t*km,0.00055322,8.6339e-05,0.12272,0.12069,2.729e-10,4.8443e-08,1.2622e-05,2.7571e-10,0.019897
56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,"Biogas, burned in flare - US","Biogas, burned in flare",m3,0.0090116,0.0005425,0.0,0.13499,0.0,0.0,9.1522e-05,0.0,0.3029
56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,"Landfilling, glass fiber, reinforced polymer","Glass fiber, reinforced polymer, ground",kg,1.936e-05,1.6711e-06,0.47474,0.0093792,1.0218e-09,1.8783e-07,1.2197e-06,1.7637e-10,0.00044449
56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,MSW combustion of Mixed MSW - US,"Mixed MSW, combusted",sh tn,-0.49032,-0.03837,-12396.0,183.71,-2.6679e-05,-0.0049045,-0.031144,-4.586e-06,-11.073
56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,MSW landfilling of Asphalt Concrete - US,"Asphalt Concrete, landfilled",sh tn,0.25784,0.026728,16.934,25.097,4.0099e-08,6.6827e-06,0.0032305,5.3655e-08,9.0756
56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,MSW landfilling of Concrete - US,"Concrete, landfilled",sh tn,0.25784,0.026728,16.934,25.097,4.0099e-08,6.6827e-06,0.0032305,5.3655e-08,9.0756
