impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, Northwest","Transport, single unit truck, electricity powered",t*km,0.00010249,5.9283e-06,0.38269,0.057004,8.4737e-10,1.4856e-07,9.0172e-06,9.562e-10,0.0024748
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, South","Transport, single unit truck, electricity powered",t*km,0.00023112,1.2063e-05,1.7866,0.081225,3.7135e-09,6.9253e-07,1.7781e-05,9.5958e-10,0.0052988
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, Southeast","Transport, single unit truck, electricity powered",t*km,0.00013758,7.9889e-06,4.157,0.073956,8.7124e-09,1.6265e-06,1.464e-05,8.5938e-10,0.0031332
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, Southwest","Transport, single unit truck, electricity powered",t*km,0.00013208,8.105e-06,3.2999,0.076877,6.9307e-09,1.2921e-06,1.1033e-05,1.1876e-09,0.0035876
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, West","Transport, single unit truck, electricity powered",t*km,0.00010261,7.2863e-06,1.4298,0.0536,3.2853e-09,5.5795e-07,6.6622e-06,3.8443e-10,0.0038188
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, electricity powered, West North Central","Transport, single unit truck, electricity powered",t*km,0.00021537,9.8257e-06,1.1601,0.092381,2.4206e-09,4.5102e-07,1.8179e-05,1.9827e-09,0.0035538
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered - US","Transport, single unit truck, gasoline powered",t*km,8.188e-05,5.6194e-05,0.088695,0.12763,1.9956e-10,3.4599e-08,6.3832e-06,2.5797e-10,0.0027244
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Alaska","Transport, single unit truck, gasoline powered",t*km,8.2011e-05,5.6066e-05,0.088446,0.12611,1.9851e-10,3.4496e-08,6.3274e-06,2.5726e-10,0.0027601
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Central","Transport, single unit truck, gasoline powered",t*km,8.2803e-05,5.6271e-05,0.088731,0.12768,1.9966e-10,3.4613e-08,6.4854e-06,2.5808e-10,0.002774
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, East North Central","Transport, single unit truck, gasoline powered",t*km,8.3201e-05,5.5883e-05,0.088014,0.12663,1.9805e-10,3.4333e-08,6.5978e-06,2.5599e-10,0.0027774
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Hawaii","Transport, single unit truck, gasoline powered",t*km,8.3847e-05,5.8182e-05,0.091942,0.1324,2.0827e-10,3.5871e-08,6.8889e-06,2.674e-10,0.0028711
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Northeast","Transport, single unit truck, gasoline powered",t*km,8.2283e-05,5.6164e-05,0.088605,0.12751,1.9945e-10,3.4564e-08,6.4801e-06,2.5771e-10,0.0027222
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Northwest","Transport, single unit truck, gasoline powered",t*km,8.3327e-05,5.6131e-05,0.08843,0.12724,1.9909e-10,3.4495e-08,6.4021e-06,2.572e-10,0.0027331
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, South","Transport, single unit truck, gasoline powered",t*km,8.0228e-05,5.5574e-05,0.087804,0.12633,1.975e-10,3.4251e-08,6.1423e-06,2.5538e-10,0.0026907
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Southeast","Transport, single unit truck, gasoline powered",t*km,8.2315e-05,5.6955e-05,0.089975,0.12949,2.0245e-10,3.5098e-08,6.4177e-06,2.6169e-10,0.0027773
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, Southwest","Transport, single unit truck, gasoline powered",t*km,8.2789e-05,5.6216e-05,0.088631,0.12755,1.9956e-10,3.4574e-08,6.3863e-06,2.5778e-10,0.0027797
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, West","Transport, single unit truck, gasoline powered",t*km,7.9866e-05,5.6047e-05,0.088635,0.12758,1.9919e-10,3.4574e-08,6.2308e-06,2.578e-10,0.002541
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, gasoline powered, West North Central","Transport, single unit truck, gasoline powered",t*km,8.1245e-05,5.4661e-05,0.086103,0.12382,1.9353e-10,3.3587e-08,6.2969e-06,2.5043e-10,0.0027036
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered - US","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021002,1.2508e-05,0.037864,0.19137,2.1315e-10,1.345e-08,7.3244e-06,1.1815e-11,0.0063254
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Alaska","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021485,1.2823e-05,0.037403,0.18863,2.0916e-10,1.3287e-08,7.2517e-06,1.1672e-11,0.0065058
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Central","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021136,1.2594e-05,0.037842,0.19124,2.1296e-10,1.3442e-08,7.332e-06,1.1808e-11,0.0063734
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, East North Central","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021034,1.254e-05,0.037303,0.18804,2.0829e-10,1.3252e-08,7.1791e-06,1.1641e-11,0.0063477
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Hawaii","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021429,1.273e-05,0.040199,0.20523,2.3353e-10,1.4274e-08,7.9687e-06,1.2539e-11,0.0064303
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Northeast","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021226,1.2653e-05,0.037739,0.19063,2.1207e-10,1.3406e-08,7.3155e-06,1.1776e-11,0.0064072
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Northwest","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021134,1.2597e-05,0.0376,0.1898,2.1086e-10,1.3357e-08,7.2695e-06,1.1733e-11,0.0063773
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, South","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00020298,1.2073e-05,0.037331,0.1882,2.0848e-10,1.3262e-08,7.1133e-06,1.1649e-11,0.0060861
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Southeast","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021151,1.2583e-05,0.038789,0.19686,2.2122e-10,1.3777e-08,7.5776e-06,1.2101e-11,0.0063597
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, Southwest","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021425,1.2777e-05,0.03782,0.19111,2.1275e-10,1.3434e-08,7.3582e-06,1.1801e-11,0.006476
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, West","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00021113,1.2578e-05,0.037873,0.19144,2.1322e-10,1.3453e-08,7.3435e-06,1.1817e-11,0.0063644
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, compressed natural gas powered, West North Central","Transport, single unit truck, long-haul, compressed natural gas powered",t*km,0.00020196,1.2038e-05,0.035947,0.17997,1.9642e-10,1.2773e-08,6.7427e-06,1.122e-11,0.0060777
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered - US","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014087,5.2713e-05,0.075581,0.10618,1.7715e-10,2.951e-08,9.751e-06,2.2122e-10,0.0049301
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Alaska","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014621,5.2862e-05,0.075256,0.10573,1.7659e-10,2.9384e-08,9.6841e-06,2.2027e-10,0.0051215
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Central","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014195,5.2781e-05,0.07558,0.10618,1.7719e-10,2.951e-08,9.7572e-06,2.2122e-10,0.0049688
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, East North Central","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014197,5.2504e-05,0.0751,0.10551,1.7603e-10,2.9323e-08,9.6084e-06,2.1981e-10,0.0049698
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Hawaii","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014135,5.3767e-05,0.077349,0.10865,1.817e-10,3.0202e-08,1.0365e-05,2.2639e-10,0.0049475
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Northeast","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014292,5.2788e-05,0.075487,0.10605,1.7699e-10,2.9474e-08,9.7392e-06,2.2094e-10,0.0050033
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Northwest","Transport, single unit truck, long-haul, diesel powered",t*km,0.0001424,5.2701e-05,0.075393,0.10592,1.7674e-10,2.9437e-08,9.6982e-06,2.2067e-10,0.0049847
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, South","Transport, single unit truck, long-haul, diesel powered",t*km,0.00013567,5.2126e-05,0.075136,0.10555,1.7587e-10,2.9335e-08,9.5547e-06,2.1992e-10,0.0047444
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Southeast","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014081,5.3132e-05,0.076311,0.1072,1.79e-10,2.9796e-08,9.994e-06,2.2336e-10,0.0049278
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, Southwest","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014464,5.2949e-05,0.075577,0.10617,1.771e-10,2.9508e-08,9.7818e-06,2.2121e-10,0.0050632
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, West","Transport, single unit truck, long-haul, diesel powered",t*km,0.00014169,5.2772e-05,0.075593,0.10619,1.7713e-10,2.9515e-08,9.7653e-06,2.2126e-10,0.0049586
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, diesel powered, West North Central","Transport, single unit truck, long-haul, diesel powered",t*km,0.00013732,5.163e-05,0.074098,0.1041,1.7332e-10,2.893e-08,9.2088e-06,2.1688e-10,0.0048034
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered - US","Transport, single unit truck, long-haul, electricity powered",t*km,0.0002785,1.4751e-05,5.5557,0.12818,1.1691e-08,2.1732e-06,2.4279e-05,1.9196e-09,0.0059141
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Alaska","Transport, single unit truck, long-haul, electricity powered",t*km,0.00033981,1.7999e-05,6.7787,0.15639,1.4265e-08,2.6516e-06,2.9317e-05,2.3422e-09,0.007216
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Central","Transport, single unit truck, long-haul, electricity powered",t*km,0.00042844,1.9583e-05,4.048,0.16861,8.4737e-09,1.5806e-06,3.6342e-05,3.4824e-09,0.0079756
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, East North Central","Transport, single unit truck, long-haul, electricity powered",t*km,0.00044638,2.0403e-05,4.2175,0.17567,8.8285e-09,1.6468e-06,3.7754e-05,3.6282e-09,0.0083095
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Hawaii","Transport, single unit truck, long-haul, electricity powered",t*km,0.0002837,1.5027e-05,5.6596,0.13057,1.191e-08,2.2139e-06,2.4964e-05,1.9555e-09,0.0060247
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Northeast","Transport, single unit truck, long-haul, electricity powered",t*km,0.00026265,1.2741e-05,10.143,0.12713,2.1299e-08,3.9763e-06,2.7612e-05,1.7022e-09,0.0044482
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Northwest","Transport, single unit truck, long-haul, electricity powered",t*km,0.00017672,1.0222e-05,0.65985,0.098289,1.4611e-09,2.5616e-07,1.4456e-05,1.6487e-09,0.0042671
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, South","Transport, single unit truck, long-haul, electricity powered",t*km,0.00039873,2.0811e-05,3.0822,0.14013,6.4066e-09,1.1948e-06,2.9614e-05,1.6555e-09,0.0091415
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Southeast","Transport, single unit truck, long-haul, electricity powered",t*km,0.00023686,1.3754e-05,7.1566,0.12732,1.4999e-08,2.8001e-06,2.3942e-05,1.4795e-09,0.0053941
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, Southwest","Transport, single unit truck, long-haul, electricity powered",t*km,0.0002277,1.3973e-05,5.6889,0.13253,1.1948e-08,2.2275e-06,1.7903e-05,2.0474e-09,0.0061849
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, West","Transport, single unit truck, long-haul, electricity powered",t*km,0.00017707,1.2574e-05,2.4675,0.092497,5.6695e-09,9.6285e-07,1.0385e-05,6.634e-10,0.0065901
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, electricity powered, West North Central","Transport, single unit truck, long-haul, electricity powered",t*km,0.00037167,1.6957e-05,2.002,0.15943,4.1774e-09,7.7835e-07,3.0493e-05,3.4217e-09,0.006133
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered - US","Transport, single unit truck, long-haul, gasoline powered",t*km,6.8206e-05,5.2558e-05,0.083875,0.11995,1.8714e-10,3.2711e-08,5.3416e-06,2.4396e-10,0.0021994
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Alaska","Transport, single unit truck, long-haul, gasoline powered",t*km,6.7816e-05,5.2264e-05,0.083396,0.1182,1.859e-10,3.2523e-08,5.1312e-06,2.4258e-10,0.0022029
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Central","Transport, single unit truck, long-haul, gasoline powered",t*km,6.8833e-05,5.2588e-05,0.083861,0.11994,1.8709e-10,3.2705e-08,5.3664e-06,2.4392e-10,0.0022368
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, East North Central","Transport, single unit truck, long-haul, gasoline powered",t*km,6.9114e-05,5.2242e-05,0.083228,0.11902,1.8564e-10,3.2458e-08,5.3307e-06,2.4208e-10,0.0022341
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Hawaii","Transport, single unit truck, long-haul, gasoline powered",t*km,6.7738e-05,5.4013e-05,0.086458,0.12368,1.9339e-10,3.3719e-08,5.6528e-06,2.5147e-10,0.0022318
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Northeast","Transport, single unit truck, long-haul, gasoline powered",t*km,6.9286e-05,5.2549e-05,0.083745,0.11977,1.8692e-10,3.266e-08,5.3333e-06,2.4359e-10,0.0022213
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Northwest","Transport, single unit truck, long-haul, gasoline powered",t*km,6.9087e-05,5.2451e-05,0.083595,0.11955,1.8656e-10,3.2601e-08,5.2985e-06,2.4315e-10,0.0021866
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, South","Transport, single unit truck, long-haul, gasoline powered",t*km,6.7105e-05,5.2127e-05,0.083251,0.11906,1.8573e-10,3.2467e-08,5.2649e-06,2.4215e-10,0.002186
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Southeast","Transport, single unit truck, long-haul, gasoline powered",t*km,6.8188e-05,5.3151e-05,0.08491,0.12144,1.8949e-10,3.3114e-08,5.4395e-06,2.4698e-10,0.0022362
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, Southwest","Transport, single unit truck, long-haul, gasoline powered",t*km,6.8982e-05,5.259e-05,0.083842,0.11991,1.8714e-10,3.2698e-08,5.3446e-06,2.4387e-10,0.0022452
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, West","Transport, single unit truck, long-haul, gasoline powered",t*km,6.6294e-05,5.2464e-05,0.083896,0.11999,1.8707e-10,3.2718e-08,5.2896e-06,2.4403e-10,0.0020273
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, long-haul, gasoline powered, West North Central","Transport, single unit truck, long-haul, gasoline powered",t*km,6.8254e-05,5.1323e-05,0.081725,0.11686,1.8218e-10,3.1872e-08,5.1674e-06,2.3771e-10,0.0022026
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered - US","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00022822,1.3606e-05,0.040499,0.21398,2.329e-10,1.4383e-08,8.1024e-06,1.2634e-11,0.0068824
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Alaska","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00023339,1.3943e-05,0.039997,0.21086,2.2936e-10,1.4205e-08,8.0036e-06,1.2477e-11,0.0070787
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Central","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00022975,1.3703e-05,0.040485,0.21387,2.3292e-10,1.4377e-08,8.1112e-06,1.2629e-11,0.0069373
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, East North Central","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00022844,1.3632e-05,0.039873,0.21006,2.2789e-10,1.4161e-08,7.9273e-06,1.2439e-11,0.0069036
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Hawaii","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00023742,1.4121e-05,0.043768,0.23413,2.615e-10,1.5537e-08,9.0589e-06,1.3647e-11,0.0071424
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Northeast","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00023041,1.3748e-05,0.040321,0.21301,2.3161e-10,1.432e-08,8.0767e-06,1.2578e-11,0.0069647
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Northwest","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00022927,1.3679e-05,0.040157,0.21189,2.3015e-10,1.4261e-08,8.0189e-06,1.2527e-11,0.0069274
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, South","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00021974,1.3083e-05,0.039806,0.20955,2.2645e-10,1.4138e-08,7.8339e-06,1.2419e-11,0.006594
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Southeast","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00023157,1.3791e-05,0.041776,0.22174,2.4396e-10,1.4833e-08,8.4728e-06,1.3029e-11,0.0069748
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, Southwest","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00023252,1.388e-05,0.04039,0.2133,2.3177e-10,1.4344e-08,8.1213e-06,1.26e-11,0.0070365
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, West","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00022842,1.3622e-05,0.040344,0.21338,2.3134e-10,1.4328e-08,8.0787e-06,1.2586e-11,0.006893
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, compressed natural gas powered, West North Central","Transport, single unit truck, short-haul, compressed natural gas powered",t*km,0.00021695,1.2942e-05,0.038076,0.19865,2.117e-10,1.3527e-08,7.3339e-06,1.1882e-11,0.0065308
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered - US","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015661,5.7468e-05,0.082073,0.11529,1.9413e-10,3.2054e-08,9.5784e-06,2.4021e-10,0.005509
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Alaska","Transport, single unit truck, short-haul, diesel powered",t*km,0.00016166,5.7649e-05,0.081851,0.1151,1.9881e-10,3.1992e-08,9.5097e-06,2.3951e-10,0.0057313
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Central","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015771,5.7555e-05,0.082107,0.11536,1.9515e-10,3.2072e-08,9.5855e-06,2.403e-10,0.0055556
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, East North Central","Transport, single unit truck, short-haul, diesel powered",t*km,0.0001572,5.7167e-05,0.081498,0.11454,1.9503e-10,3.184e-08,9.4348e-06,2.3851e-10,0.0055488
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Hawaii","Transport, single unit truck, short-haul, diesel powered",t*km,0.00016039,5.9012e-05,0.084319,0.11837,1.9717e-10,3.2919e-08,1.0325e-05,2.468e-10,0.0056216
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Northeast","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015859,5.7544e-05,0.081994,0.11522,1.9545e-10,3.203e-08,9.5597e-06,2.3997e-10,0.0055914
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Northwest","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015785,5.7435e-05,0.081887,0.11507,1.9531e-10,3.1989e-08,9.5151e-06,2.3965e-10,0.0055664
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, South","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015053,5.6713e-05,0.081431,0.11435,1.9076e-10,3.1794e-08,9.3626e-06,2.3834e-10,0.0052788
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Southeast","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015778,5.808e-05,0.083,0.11656,1.9521e-10,3.241e-08,9.8684e-06,2.4293e-10,0.0055399
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, Southwest","Transport, single unit truck, short-haul, diesel powered",t*km,0.0001604,5.7708e-05,0.082074,0.11529,1.9371e-10,3.2052e-08,9.5988e-06,2.4021e-10,0.0056397
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, West","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015733,5.7506e-05,0.082058,0.11525,1.9328e-10,3.2044e-08,9.5648e-06,2.4017e-10,0.0055279
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, diesel powered, West North Central","Transport, single unit truck, short-haul, diesel powered",t*km,0.00015051,5.6013e-05,0.080235,0.11276,1.9126e-10,3.1344e-08,8.9769e-06,2.3482e-10,0.0053067
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered - US","Transport, single unit truck, short-haul, electricity powered",t*km,0.00015335,8.1227e-06,3.0592,0.07058,6.4377e-09,1.1967e-06,1.407e-05,1.057e-09,0.0032566
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Alaska","Transport, single unit truck, short-haul, electricity powered",t*km,0.00018718,9.9143e-06,3.734,0.086147,7.8576e-09,1.4606e-06,1.6814e-05,1.2901e-09,0.0039749
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Central","Transport, single unit truck, short-haul, electricity powered",t*km,0.00023596,1.0786e-05,2.2295,0.092862,4.667e-09,8.7053e-07,2.0715e-05,1.918e-09,0.0043926
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, East North Central","Transport, single unit truck, short-haul, electricity powered",t*km,0.00024565,1.1228e-05,2.321,0.096672,4.8585e-09,9.0625e-07,2.1438e-05,1.9967e-09,0.0045729
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Hawaii","Transport, single unit truck, short-haul, electricity powered",t*km,0.00015657,8.2933e-06,3.1235,0.072062,6.5728e-09,1.2218e-06,1.4696e-05,1.0792e-09,0.003325
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Northeast","Transport, single unit truck, short-haul, electricity powered",t*km,0.00014458,7.0135e-06,5.5834,0.06998,1.1724e-08,2.1888e-06,1.5888e-05,9.3701e-10,0.0024486
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, Northwest","Transport, single unit truck, short-haul, electricity powered",t*km,9.7309e-05,5.6285e-06,0.36334,0.054121,8.0452e-10,1.4105e-07,8.6374e-06,9.0785e-10,0.0023496
48-49: Transportation and Warehousing/4841: General Freight Trucking,"Transport, single unit truck, short-haul, electricity powered, South","Transport, single unit truck, short-haul, electricity powered",t*km,0.00021943,1.1452e-05,1.6962,0.077115,3.5256e-09,6.5749e-07,1.6955e-05,9.1102e-10,0.0050306
